cell_type,comp,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
Oligodendrocytes,8,prerank,Oxidoreduction-Driven Active Transmembrane Transporter Activity (GO:0015453),-0.7933635014185731,-1.8176685740766167,0.0,0.0061823337181622,0.004,27/33,14.34%,NDUFA4;COX7C;NDUFA1;UQCR10;NDUFB2;NDUFS6;NDUFA7;COX8A;NDUFS5;NDUFC1;COX6B1;NDUFB3;NDUFB7;NDUFB10;NDUFA12;NDUFA3;NDUFB4;COX4I1;COX7B;NDUFA2;COX5A;NDUFC2;COX5B;NDUFB1;NDUFA8;NDUFA6;CYBRD1
Oligodendrocytes,9,prerank,RNA Binding (GO:0003723),0.6536797529291016,1.8985890932501848,0.0,0.0009015596566594,0.001,94/219,15.33%,EIF1;EEF2;TUBA1B;RPL18;TNS1;RPS28;RPS15;RPSA;FAU;RPS9;ZCCHC24;RPS2;RPL15;EEF1A1;CSRP1;PEBP1;RPS27;RPL19;RBFOX1;RPL11;RPL13A;RPL10;RPL13;RPL28;RPS18;HSP90AA1;RPL18A;RPS3;PRDX1;RPL3;RPL38;SRP14;RPLP0;HSPA1A;ADARB2;RPS14;RPL7A;CAVIN1;RPS19;HSP90AB1;RPL41;MSI2;RPL29;RPL21;RPS8;RPS16;TMSB4X;SAMD4A;HSPE1;RPS23;RPL8;RPL6;QKI;RPL32;RPS5;RPS19BP1;HLA-A;RPL30;ALDH6A1;RPS6;RPS27A;RPL26;RPL37A;YWHAE;RPS7;RPS15A;SF3B5;RPS10;HSD17B10;SLC25A5;RPS21;PFN1;RPS26;RPL36;MRPS12;RBM42;RPS11;RPL10A;NCL;RPL5;EXD1;MRPL20;RPL14;RPS13;EIF4A2;RPS25;ANXA2;RPL35;HNRNPA1;MRPL40;ZC3HAV1;RPL34;HSPA8;RPS4X
Oligodendrocytes,9,prerank,Ubiquitin-Like Protein Ligase Binding (GO:0044389),0.6672828208724919,1.7144137000030937,0.0,0.0374147257513689,0.131,28/55,16.45%,TUBA1B;ACTG1;NGFR;GPR37;RPL11;TXNIP;HSP90AA1;PRR5L;CXCR4;HSPA1A;GABARAP;HSP90AB1;UBB;UBA52;RPS27A;YWHAE;PINK1;SMAD6;SLC25A5;ELOB;GABARAPL2;RPL5;HSPA8;STUB1;ERBB3;FHIT;HSPA1B;FOXO1
Oligodendrocytes,9,prerank,Ubiquitin Protein Ligase Binding (GO:0031625),0.6820622526230322,1.749229524996081,0.0,0.0329069274680714,0.063,28/52,16.45%,TUBA1B;ACTG1;NGFR;GPR37;RPL11;TXNIP;HSP90AA1;PRR5L;CXCR4;HSPA1A;GABARAP;HSP90AB1;UBB;UBA52;RPS27A;YWHAE;PINK1;SMAD6;SLC25A5;ELOB;GABARAPL2;RPL5;HSPA8;STUB1;ERBB3;FHIT;HSPA1B;FOXO1
Oligodendrocytes,9,prerank,Small GTPase Binding (GO:0031267),0.6880265181328145,1.6997260036120074,0.0,0.0400292487556814,0.168,10/37,5.12%,PEX5L;NDRG1;PLEKHG1;RNF152;NGFR;FGD4;CDC42EP1;EPS8;CDC42EP2;DOCK5
Oligodendrocytes,9,prerank,GTPase Binding (GO:0051020),0.6914891293833972,1.717531091310894,0.0,0.0468811021462936,0.123,16/39,14.04%,PEX5L;NDRG1;PLEKHG1;RNF152;NGFR;FGD4;CDC42EP1;HSP90AA1;EPS8;CDC42EP2;DOCK5;DOCK1;LCP1;IQGAP2;SH3BP4;SOD1
Oligodendrocytes,9,prerank,Ribosome Binding (GO:0043022),0.9330587884076624,1.6918470065547555,0.0016722408026755,0.0393681050074645,0.194,3/7,2.12%,EIF1;EEF2;RPSA
Oligodendrocytes,10,prerank,Ubiquitin-Protein Transferase Inhibitor Activity (GO:0055105),-0.964760147601476,-1.857158245437516,0.0,0.0053880818428639,0.033,7/7,3.67%,RPL37;RPS15;RPL11;RPL17;RPS7;RPS20;RPL5
Oligodendrocytes,10,prerank,Ubiquitin Ligase Inhibitor Activity (GO:1990948),-0.964760147601476,-1.857158245437516,0.0,0.0053880818428639,0.033,7/7,3.67%,RPL37;RPS15;RPL11;RPL17;RPS7;RPS20;RPL5
Oligodendrocytes,10,prerank,mRNA 5'-UTR Binding (GO:0048027),-0.9175169518780532,-1.893714275014557,0.0,0.0036369552439331,0.016,7/10,3.67%,RPL26;RPL41;RPS14;RPS3A;RPS7;RPS13;RPL5
Oligodendrocytes,10,prerank,rRNA Binding (GO:0019843),-0.8753007517119336,-1.9659387454746613,0.0,0.0005388081842863,0.002,9/14,4.50%,RPS14;RPS9;RPL11;RPL17;RPS5;RPS13;RPS3;RPL5;RPL12
Oligodendrocytes,10,prerank,mRNA Binding (GO:0003729),-0.7120589361561354,-1.998098957750016,0.0,0.0004041061382147,0.001,18/41,6.26%,RPL26;RPL41;RPS14;RPS3A;RPL35;RPL24;RPS5;RPS7;RPS13;RBFOX1;RPS3;RPL7;RPL5;RPS2;RPL13A;RPS26;YBX3;MSI2
Oligodendrocytes,10,prerank,Oxidoreduction-Driven Active Transmembrane Transporter Activity (GO:0015453),-0.678285096651459,-1.8563361635830968,0.0018484288354898,0.0046183558653119,0.033,15/33,13.14%,COX7C;NDUFB8;COX4I1;CYBRD1;UQCRB;NDUFA4;COX5B;NDUFB7;NDUFS5;UQCR10;NDUFB2;NDUFA12;NDUFA1;NDUFB9;COX7A1
Oligodendrocytes,10,prerank,RNA Binding (GO:0003723),-0.6666456378006261,-2.422417995335648,0.0,0.0,0.0,83/219,8.64%,RPS27A;RPL38;RPS18;RPS27;RPL37A;RPL26;RPS28;RPL32;RPL13;RPL41;RPL34;RPS14;RPS9;RPL3;RPS19;RPS21;RPL35A;RPS23;RPL10A;FAU;RPL23A;RPL21;RPL37;RPS15;RPL19;RPL18;RPS3A;RPL35;RPL11;RPSA;RPS4X;KNOP1;RPS11;RPL17;RPS10;RPL36;RPL24;RPL10;RPS15A;RPS24;RPL27;RPS5;RPL30;RPL9;RPS7;RPS13;RPS25;RPL14;RPL27A;RPS16;RBFOX1;RPL6;RPS3;RPL7;RPL18A;RPS20;RPL39;RPL31;RPS6;RPL5;RPL7A;RPL29;RPS8;HSPE1;RPL15;RPL36AL;TPT1;RPL12;RPL8;RPL22;RPS2;RPL13A;RPS26;YBX3;MSI2;ARL6IP4;RPS17;RPS19BP1;MRPS24;HLA-A;QKI;SLFN13;HERC5
Oligodendrocytes,10,prerank,Tubulin Binding (GO:0015631),0.6157364376371464,1.8739269777580465,0.0,0.0143774124994578,0.033,17/52,6.85%,MAP1B;NEFM;MAP1A;KIF1A;STMN2;TPPP3;STMN1;NEFH;MTUS1;GAPDH;NAV3;MTUS2;GABARAP;KIF19;UNC5C;MAP1LC3A;AGBL4
Oligodendrocytes,10,prerank,MHC Class II Protein Complex Binding (GO:0023026),0.7999724223052451,1.9382744571964337,0.0,0.0041934119790085,0.006,11/18,9.67%,ATP1B1;HSP90AB1;HSP90AA1;PKM;CD81;HSPA8;YWHAE;HLA-DRA;CD74;HLA-DRB1;HLA-DPA1
Oligodendrocytes,10,prerank,Protein Serine/Threonine Kinase Activator Activity (GO:0043539),0.9036253681127672,1.8083402181672523,0.0,0.0404364726547252,0.109,3/8,1.57%,CALM1;CALM2;CALM3
Oligodendrocytes,10,prerank,Protein Phosphatase Regulator Activity (GO:0019888),0.9329885158258736,1.9413440436446048,0.0,0.008386823958017,0.006,6/9,1.57%,CALM1;PPP2R2B;PTN;CALM2;ARPP19;CALM3
Oligodendrocytes,11,prerank,RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding (GO:0000977),0.4791518459261816,1.723078698120792,0.0,0.0459558743043788,0.255,84/184,26.96%,NFIA;TCF12;NFIB;EBF1;FOS;MAF;RPS3;NPAS3;RREB1;ZFHX4;IKZF1;RUNX1;RFX4;SOX10;BACH1;MAFF;GLIS3;SOX9;HIF1A;CEBPD;PROX1;SOX2;IRF8;HEY2;HIF3A;AEBP1;NACC2;EPAS1;MECOM;ZIC2;LEF1;SOX21;EMX2;ERG;MSX1;NR4A1;JUNB;ZFHX3;TCF7L2;ATF3;TFEC;PGR;PBX3;NKX6-2;MITF;MEIS2;IRF5;ELF1;TRPS1;MUC1;PAX6;TGIF2;FOXC1;TBX6;OTX1;ETV6;IRF7;PRRX1;TAL1;GLI2;PAX3;TBX18;TBX2;FOXO1;ZNF524;HEYL;ZNF366;HHEX;LYL1;TEAD2;GATA2;SOX15;NR2F2;ZFY;NFATC4;FOXC2;GLI3;FOXJ1;LITAF;TFAP2C;NR4A2;SIX3;TBX3;NKX2-1
Oligodendrocytes,11,prerank,DNA Binding (GO:0003677),0.4841500204767389,1.6856386377295065,0.0,0.0473756492828881,0.428,67/144,26.96%,FLI1;NFIB;SERPINA3;BCL6;RPS3;IKZF1;RPS15;SOX10;BCL2;MAFF;SOX9;HIF1A;RPS27;PROX1;SOX2;HEY2;NUPR1;HES1;MNDA;EPAS1;MECOM;EGFR;ZIC2;PARK7;LEF1;SOX21;CHD7;ERG;MCM5;NR4A1;JUNB;TCF7L2;PGR;NKX6-2;CENPB;MEIS2;CIITA;IRF5;PAX6;HNRNPA1;FOXC1;TBX6;GTF3C6;CENPX;IRF7;TOP2A;GLI2;PAX3;TBX2;FOXO1;RPL7;HHEX;LYL1;SOX15;RPL6;NR2F2;AIM2;ZFY;FOXC2;FOXJ1;TFAP2C;PYHIN1;IFI16;NR4A2;INSL3;TBX3;NKX2-1
Oligodendrocytes,11,prerank,Double-Stranded DNA Binding (GO:0003690),0.4870346881750292,1.6692949271741118,0.0013495276653171,0.0443012493294244,0.514,60/126,27.71%,ZBTB20;FLI1;TCF12;NFIB;BCL6;FOS;MAF;RPS3;RFX4;SOX10;OLIG2;MAFF;SOX9;CEBPD;PROX1;IRF8;HEY2;HES1;MNDA;EPAS1;EGFR;PARK7;LEF1;EMX2;ERG;MSX1;NR4A1;JUNB;ATF3;TFEC;NKX6-2;MEIS2;IRF5;CREB5;ELF1;PAX6;TGIF2;TBX6;OTX1;CENPX;IRF7;GLI2;PAX3;TBX18;TBX2;ZNF524;TEAD2;GATA2;AIM2;NFATC4;FOXC2;GLI3;TFAP2C;PYHIN1;IFI16;NR4A2;SIX3;TBX3;DLX4;FEV
Oligodendrocytes,11,prerank,RNA Polymerase II Cis-Regulatory Region Sequence-Specific DNA Binding (GO:0000978),0.4873259906607964,1.746293996472868,0.0,0.0410987493778997,0.189,82/175,26.96%,NFIA;TCF12;NFIB;EBF1;FOS;MAF;RREB1;ZFHX4;IKZF1;RUNX1;RFX4;SOX10;BACH1;OLIG2;MAFF;GLIS3;SOX9;HIF1A;CEBPD;PROX1;SOX2;IRF8;HEY2;HIF3A;HES1;NACC2;EPAS1;MECOM;ZIC2;LEF1;SOX21;EMX2;ERG;NR4A1;JUNB;ZFHX3;TCF7L2;ATF3;TFEC;PGR;PBX3;NKX6-2;MITF;MEIS2;IRF5;CREB5;ELF1;MUC1;PAX6;TGIF2;FOXC1;TBX6;OTX1;OLIG1;IRF7;PRRX1;TAL1;GLI2;PAX3;TBX18;TBX2;FOXO1;ZNF524;HEYL;ZNF366;HHEX;LYL1;TEAD2;GATA2;SOX15;NR2F2;ZFY;NFATC4;FOXC2;GLI3;FOXJ1;LITAF;TFAP2C;NR4A2;SIX3;TBX3;NKX2-1
Oligodendrocytes,11,prerank,Cadherin Binding (GO:0045296),0.5267295834839658,1.7108037669174485,0.0,0.0473009242840192,0.311,35/85,17.06%,HSPA1A;NDRG1;SHTN1;BAG3;DNAJB1;CTNNA2;ANLN;PTPRM;RPL23A;PFN1;CNN3;ANK3;AHNAK;EZR;PDLIM5;FLNA;EGFR;TAGLN2;RPS2;PARK7;CAPG;ANXA2;S100A11;ITGA6;RPL29;GPRC5A;CLIC1;SFN;ZC3HAV1;TES;YWHAE;RPL15;MACF1;ANXA1;TMOD3
Oligodendrocytes,11,prerank,Transcription Cis-Regulatory Region Binding (GO:0000976),0.5267772165487897,1.7083595195548054,0.0014224751066856,0.0447331015956148,0.322,30/81,18.54%,ZBTB20;FLI1;TCF12;FOS;RPS3;NPAS3;RREB1;RUNX1;SOX10;ERBB4;SOX9;HIF1A;PROX1;SOX2;SMAD6;HIF3A;AEBP1;EPAS1;YAP1;PARK7;LEF1;MSX1;TCF7L2;ATF3;CIITA;TRPS1;PAX6;FOXC1;ETV6;FOXN3
Oligodendrocytes,11,prerank,"DNA-binding Transcription Activator Activity, RNA Polymerase II-specific (GO:0001228)",0.5526341087378245,1.7540866868396074,0.0,0.0407998493824241,0.16,39/69,26.88%,NFIA;TCF12;NFIB;FOS;RREB1;RUNX1;RFX4;SOX10;MAFF;GLIS3;SOX9;HIF1A;PLSCR1;EPAS1;MECOM;LEF1;ERG;NR4A1;ATF3;TFEC;PGR;MITF;MEIS2;IRF5;ELF1;FOXC1;OTX1;PRRX1;FOXO1;HHEX;ZFY;FOXC2;FOXJ1;LITAF;TFAP2C;NR4A2;SIX3;INSL3;TBX3
Oligodendrocytes,11,prerank,Ubiquitin-Like Protein Ligase Binding (GO:0044389),0.5651285410182534,1.6912893895124574,0.0059084194977843,0.0496633838636439,0.398,19/55,10.48%,HSPA1A;HSPA1B;CLU;HSP90AA1;GPR37;RHOBTB3;RPL11;TNFRSF1B;RPS27A;CXCR4;CDKN1A;BCL2;HIF1A;SMAD6;LAPTM5;EGFR;TXNIP;DTX3L;NGFR
Oligodendrocytes,11,prerank,RNA Binding (GO:0003723),0.5654355630522007,2.0529076992617887,0.0,0.0,0.0,94/219,16.73%,HSPA1A;HSPA1B;HSP90AA1;TPT1;QKI;EEF1A1;CSRP1;ZFP36L1;HSPB1;VIM;RPL8;EIF1;ZFP36L2;RPL11;ALDH6A1;RPS27A;RBM47;RPL28;RPS8;RPL23A;RPS13;RPS6;PFN1;RPL10;HSPE1;RPL21;RPS3;RPL13;RPL19;ZCCHC24;RPS15;RPL18A;RPS21;RPS7;YBX3;RPS24;RPS11;CDC42EP4;LGALS3;RPL27A;AHNAK;EZR;RPS27;FAU;RPL30;HLA-A;FLNA;BST2;RPS18;RPS19;SAMSN1;ZFP36;RPS9;RPS16;RPL26;HERC5;RPS2;PARK7;RPL32;SERPINH1;ANXA2;RPL3;RPL41;RPS5;RPS14;EIF3G;IGF2BP2;RPL37A;RBPMS;MRPL20;RPL29;RPL37;CAVIN1;RPL22;SNRPG;ADARB2;RPS4X;RPS25;RPS10;ZC3HAV1;RPLP0;TES;RPS19BP1;YWHAE;MRPL14;RPL10A;NCL;RPL36AL;RPL15;MSN;MACF1;RPL5;RPL13A;HNRNPA1
Oligodendrocytes,11,prerank,Ubiquitin Protein Ligase Binding (GO:0031625),0.5679618626967291,1.6827438645059063,0.0043923865300146,0.0465163117958956,0.444,18/52,10.48%,HSPA1A;HSPA1B;CLU;HSP90AA1;GPR37;RHOBTB3;RPL11;TNFRSF1B;RPS27A;CXCR4;CDKN1A;BCL2;HIF1A;SMAD6;LAPTM5;EGFR;TXNIP;NGFR
Oligodendrocytes,11,prerank,GTPase Binding (GO:0051020),0.582530398969871,1.679085513180485,0.0031397174254317,0.0460877419494416,0.46,25/39,25.91%,NDRG1;HSP90AA1;RHOBTB3;PEX5L;DOCK4;DOCK1;YBX3;CDC42EP4;FLNA;DOCK5;CAV1;NGFR;PLCE1;AKAP13;ARHGDIB;RHOH;EPS8;RAB34;CDC42EP2;MLPH;CDC42EP5;RIN3;CDC42EP1;SOD1;MTSS2
Oligodendrocytes,11,prerank,ATP Binding (GO:0005524),0.6016859621189957,1.6903052087675263,0.0030864197530864,0.0466764367934719,0.4,7/37,3.41%,HSPA1A;HSPA1B;PDK4;HSP90AA1;ATP1A2;RHOBTB3;IRAK3
Oligodendrocytes,11,prerank,Growth Factor Receptor Binding (GO:0070851),0.6029059200361069,1.6699891834819445,0.0061823802163833,0.0458998305552271,0.51,11/32,10.63%,FGF2;ERBB4;FGF1;SLA;IL1B;PLSCR1;EFEMP1;IL1R1;PDGFD;HIP1;TLR5
Oligodendrocytes,11,prerank,Cytokine Receptor Activity (GO:0004896),0.6405562307115353,1.797801285858137,0.0,0.0232581558979478,0.075,18/35,18.67%,LIFR;CD44;CD74;IL4R;CMKLR1;OSMR;CSF2RA;CSF3R;IL1R1;CX3CR1;CD4;CCR1;IL10RA;IL1RL1;GPR17;CSF2RB;IL18R1;IL7R
Oligodendrocytes,11,prerank,DNA-binding Transcription Factor Binding (GO:0140297),0.6618411363169131,2.0192295188721308,0.0,0.0,0.0,30/52,19.79%,NFIA;TCF12;PTMA;HSPB1;ZFPM2;HIPK2;BCL6;FOS;RPS3;BCL2;HIF1A;FLNA;LMO2;HEY2;HES1;EPAS1;KAT2B;YAP1;PARK7;IFI27;PBXIP1;TCF7L2;HCLS1;CIITA;MYOCD;FOXC1;TBX6;PARP10;PRRX1;TAL1
Oligodendrocytes,11,prerank,Histone Deacetylase Binding (GO:0042826),0.6748439919636586,1.6719338234593553,0.0049180327868852,0.0466637953462948,0.499,8/20,9.38%,HSPA1A;HSPA1B;HSP90AA1;HEY2;HES1;NACC2;KAT2B;LEF1
Oligodendrocytes,11,prerank,Amyloid-Beta Binding (GO:0001540),0.6838380658100831,1.9226771942028944,0.0,0.0022417499660672,0.006,18/35,13.27%,APOE;CLU;NLGN1;CST3;CRYAB;TLR2;CD74;C1QA;ITM2A;ITM2C;TGFB2;LILRB1;TLR4;GRIA4;NGFR;ITGB2;ITGAM;MARCO
Oligodendrocytes,11,prerank,MHC Class II Protein Complex Binding (GO:0023026),0.6899921780288415,1.6576584481507315,0.0097402597402597,0.04942039697921,0.556,13/18,20.32%,HSP90AA1;CD74;HLA-DRA;B2M;CD81;HLA-DRB1;HLA-DPA1;CD4;HLA-DQA1;HLA-DMB;YWHAE;HSP90AB1;HSPA8
Oligodendrocytes,11,prerank,Phosphotyrosine Residue Binding (GO:0001784),0.7109455187494155,1.6962055580691402,0.0147540983606557,0.0491316867563074,0.371,10/15,21.87%,PFN1;SYK;PLCG2;SLA;SAMSN1;HCK;FGR;SHE;VAV1;LCK
Oligodendrocytes,11,prerank,rRNA Binding (GO:0019843),0.7553780073660115,1.7414401289463657,0.0032154340836012,0.0381097494231434,0.201,9/14,16.55%,RPL11;RPS13;RPS3;RPS9;RPS5;RPS14;CAVIN1;RPLP0;RPL5
Oligodendrocytes,11,prerank,Cysteine-Type Endopeptidase Inhibitor Activity (GO:0004869),0.8054325186592053,1.6767672926717243,0.0082101806239737,0.0452086243156897,0.47,2/9,0.87%,SPOCK1;CST3
Oligodendrocytes,12,prerank,rRNA Binding (GO:0019843),-0.7534955034825696,-1.737222356394737,0.003454231433506,0.0409188516431942,0.231,8/14,14.46%,RPL11;RPS5;RPS13;RPS3;RPLP0;RPS14;RPL17;RPS9
Oligodendrocytes,12,prerank,NADH Dehydrogenase (Ubiquinone) Activity (GO:0008137),-0.7235983139566676,-1.796849536121733,0.004885993485342,0.0159635647334117,0.081,16/19,23.44%,NDUFS6;NDUFB2;NDUFC2;NDUFB7;NDUFB1;NDUFB10;NDUFC1;NDUFB4;NDUFB9;NDUFB3;NDUFB8;NDUFA4;NDUFS5;NDUFA2;NDUFA12;NDUFA3
Oligodendrocytes,12,prerank,NADH Dehydrogenase (Quinone) Activity (GO:0050136),-0.7146157821369389,-1.8002623302141565,0.0031897926634768,0.0178791925014211,0.075,16/20,23.44%,NDUFS6;NDUFB2;NDUFC2;NDUFB7;NDUFB1;NDUFB10;NDUFC1;NDUFB4;NDUFB9;NDUFB3;NDUFB8;NDUFA4;NDUFS5;NDUFA2;NDUFA12;NDUFA3
Oligodendrocytes,12,prerank,MHC Class II Protein Complex Binding (GO:0023026),-0.6900386496677641,-1.7189411550550546,0.0046296296296296,0.0494870506735765,0.3,7/18,13.41%,HSP90AA1;HSP90AB1;PKM;B2M;HSPA8;CD74;ATP1B1
Oligodendrocytes,12,prerank,Ubiquitin Protein Ligase Binding (GO:0031625),-0.6800794430396755,-2.041744107716364,0.0,0.0,0.0,21/52,9.14%,HSP90AA1;HSP90AB1;GABARAP;RPL11;ELOB;UCHL1;HSPA1A;PRR5L;CLU;UBB;ACTG1;ATP6V0C;UBA52;GABARAPL2;HSPA1B;FHIT;RPS27A;HSPA8;NEDD8;MAP1LC3A;TPI1
Oligodendrocytes,12,prerank,Ubiquitin-Like Protein Ligase Binding (GO:0044389),-0.6735537667678679,-2.052907106573556,0.0,0.0,0.0,21/55,9.14%,HSP90AA1;HSP90AB1;GABARAP;RPL11;ELOB;UCHL1;HSPA1A;PRR5L;CLU;UBB;ACTG1;ATP6V0C;UBA52;GABARAPL2;HSPA1B;FHIT;RPS27A;HSPA8;NEDD8;MAP1LC3A;TPI1
Oligodendrocytes,12,prerank,Oxidoreduction-Driven Active Transmembrane Transporter Activity (GO:0015453),-0.6638542996310066,-1.8411193162514845,0.0,0.0088939860657579,0.029,22/33,23.44%,NDUFS6;NDUFB2;NDUFC2;COX5B;NDUFB7;NDUFB1;NDUFB10;COX4I1;COX6B1;COX7B;NDUFC1;NDUFB4;UQCR10;NDUFB9;NDUFB3;NDUFB8;NDUFA4;NDUFS5;NDUFA2;NDUFA12;COX5A;NDUFA3
Oligodendrocytes,12,prerank,RNA Binding (GO:0003723),-0.5863375015427493,-2.13333319872933,0.0,0.0,0.0,97/219,18.54%,HSP90AA1;HSPE1;RBFOX1;HSP90AB1;RPL18A;RPS27;YWHAG;EIF4A2;RPL11;RPS15A;RPL18;RPS16;PEBP1;HSPA1A;RPS5;EEF1A1;PPIA;EIF1;RPL30;SRP14;TMSB4X;RPS19BP1;RPS26;PKM;RPSA;RPS13;RPL13;HSPA1B;RPS19;SELENOH;RPL37A;RPS27A;RPL10;EIF3G;RPS3;RPL23A;RBPMS;CHCHD1;ARL6IP4;RPL29;RPS23;TNS1;RALYL;RPS25;RPS2;KNOP1;RPS8;PRDX1;RPL36AL;HSPA8;RPL19;LSM4;RPS6;RPL35;RPLP0;RPS15;RPL15;ADARB2;RPL9;KHDRBS2;RPL22;POLR2G;RPS14;RPL26;EDF1;RPL6;RPL32;RPL28;NOP10;RPS18;SLC25A5;RPS4Y1;RPL22L1;SNU13;MRPL40;RPL17;IFI16;RPL3;RPS9;NHP2;MRPS12;RPL41;SF3B5;PATL2;PARK7;RPS4X;FAU;RPL7A;MACF1;RPS24;RPL10A;RPS3A;MRPL27;RPS28;RPL21;RPL39;EXD1
Oligodendrocytes,13,prerank,RNA Binding (GO:0003723),0.4790422378039892,2.28659220322333,0.0,0.0,0.0,56/219,8.03%,RPL37A;RPS14;RPL38;RPS21;SRP14;RPL35;RPS4X;RPL32;PEBP1;RPS5;RPL37;TPT1;RPL8;YWHAG;HSPA1B;RPL10A;RPL29;PPIA;SNU13;RPL9;RPL19;RPS28;RPS27;RPL18A;RPL7A;RPL36;RPL3;RPL14;CSRP1;RPS26;RPL39;RPS24;RPS10;RPL13A;HSPA1A;NME1;RPS3A;RPS15;BICC1;RPL27;PFN1;MRPL20;RPL26;APOBEC3A;RPL23A;RPS18;MKI67;EIF4A2;RPS6;RPL24;MKRN3;ADARB2;ZFP36;RPS25;FAU;TUBA1B
Oligodendrocytes,13,prerank,Oxidoreduction-Driven Active Transmembrane Transporter Activity (GO:0015453),0.591569790534117,2.059096011272761,0.0,0.0034382626424886,0.007,21/33,21.50%,NDUFB7;COX5A;NDUFA4;COX6B1;NDUFS5;NDUFA1;NDUFB2;COX5B;NDUFB8;NDUFA3;COX7C;COX8A;NDUFC2;COX4I1;UQCR10;NDUFA2;NDUFS6;NDUFB9;COX7A1;NDUFB1;UQCRH
Oligodendrocytes,13,prerank,Proton Transmembrane Transporter Activity (GO:0015078),0.6341903542623774,1.855930089604712,0.0045871559633027,0.044206233974854,0.182,12/18,21.50%,COX5A;COX6B1;SLC18A1;ATP6V1F;COX5B;COX7C;COX8A;UCP2;COX4I1;UQCR10;COX7A1;UQCRH
Oligodendrocytes,13,prerank,Active Monoatomic Ion Transmembrane Transporter Activity (GO:0022853),0.7100711226425332,2.0048174461764887,0.0,0.0055667109449816,0.017,11/15,21.50%,COX5A;COX6B1;SLC18A1;COX5B;COX7C;COX8A;COX4I1;UQCR10;SLC19A1;COX7A1;UQCRH
Oligodendrocytes,13,prerank,Disordered Domain Specific Binding (GO:0097718),0.836470795492422,1.9064583909649564,0.0,0.0238222483086713,0.085,6/7,14.48%,GAPDH;HSPA1A;FKBP8;HSP90AB1;HSPA2;HSP90AA1
Inhibitory Neurons,1,prerank,Potassium Channel Activity (GO:0005267),-0.5628697449564956,-2.068725417360952,0.0,0.0385487528344671,0.029,9/22,7.70%,KCNC2;KCND2;KCNS3;GRIK3;KCNMB2;KCNK13;GRIK2;KCNK2;KCNQ5
Inhibitory Neurons,1,prerank,mRNA Binding (GO:0003729),0.6396217724461589,1.6373378845953672,0.0,0.0271706173576981,0.263,21/41,15.81%,RPL41;RPS14;RPL35;RPL13A;RPL26;ZFP36L1;RPS2;RPL24;RPS3A;RPL7;RPS5;RPS3;RPS7;RPS13;RPL5;RPS26;PARK7;RBM47;NCL;ZFP36;YBX3
Inhibitory Neurons,1,prerank,Ubiquitin-Like Protein Ligase Binding (GO:0044389),0.6425478421479339,1.696340125001868,0.0,0.0093930555297527,0.083,28/55,11.90%,CLU;TUBA1B;RPS27A;RPL11;GPR37;UBA52;UBB;TXNIP;PRR5L;ACTG1;RPL17;ELOB;UCHL1;HSPA8;RPL5;TPI1;GABARAP;HSP90AB1;ERBB3;STUB1;YWHAE;HSP90AA1;ATP6V0C;PINK1;GABARAPL2;NEDD8;SMAD6;TNFRSF1B
Inhibitory Neurons,1,prerank,Ubiquitin Protein Ligase Binding (GO:0031625),0.6609971930252052,1.740740703061124,0.0,0.0044728835855965,0.028,30/52,15.20%,CLU;TUBA1B;RPS27A;RPL11;GPR37;UBA52;UBB;TXNIP;PRR5L;ACTG1;RPL17;ELOB;UCHL1;HSPA8;RPL5;TPI1;GABARAP;HSP90AB1;ERBB3;STUB1;YWHAE;HSP90AA1;ATP6V0C;PINK1;GABARAPL2;NEDD8;SMAD6;TNFRSF1B;HSPA1A;TUBB2A
Inhibitory Neurons,1,prerank,RNA Binding (GO:0003723),0.6797964145163,1.9108753655283663,0.0,0.0,0.0,123/219,17.49%,RPL41;TUBA1B;RPS27;RPL37A;RPL13;RPS14;RPS18;RPL38;TPT1;RPS15;RPL36;RPL32;RPS21;CSRP1;RPL35;RPS27A;RPS19;RPL34;RPL10;RPL3;RPL13A;FAU;RPS28;RPL21;RPS11;RPS9;RPS23;ZCCHC24;RPL28;RPL26;ZFP36L1;RPL23A;RPL18;RPL19;RPS24;EIF1;RPL37;EEF1A1;RPS2;RPL9;RPL18A;EEF2;RPSA;RPL11;RPL39;RPL27A;RPL7A;RPS16;RPS25;RPL24;RPS6;RPS4X;RPS3A;RPL35A;RPL15;RPL30;RPL29;RPL8;RPL7;RPS8;RPL27;RPS5;RPS3;RPS7;HSPB1;RPS13;RPL4;RPL17;RPS10;RPL31;RPS20;PEBP1;RPL14;VIM;PRDX1;PPIA;RPL10A;RPL12;RPL6;HSPA8;RPL22;TMSB4X;RPL5;RPS15A;ZFP36L2;LGALS1;RPS17;SRP14;EZR;HSP90AB1;YWHAE;RPL36AL;HSP90AA1;EDF1;AHNAK;EIF4A2;RPLP0;RPS26;ARL6IP4;YWHAG;PARK7;HNRNPA1;RBM47;SAP18;CDC42EP4;RPS19BP1;NCL;HSPE1;LGALS3;SNU13;HSPA1A;IFI16;ZFP36;NHP2;SELENOH;EIF3G;YBX3;TXN;PFN1;BST2;LSM4;HSPA1B;MRPL20
